Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,Sinker,NEB,4865,0,,,,"Clark, Caleb",683308,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,86.23108,,,5.41973,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,2.41338,-12.46091,4.61949,7.40504,5,Undefined,,Team,TeamExclusive,2025-09-08T16:58:40.9478656-05:00,,,,0,0,1,StrikeSwinging,,,,High,High,145,High,55.08166,-128.33378,12.74187,5.10016,1.37274,-12.87575,3.65181,-10.22517,6.17178,fc047de0-8cfe-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,3.24111,-0.359,a2c979f1-2f90-44e0-8606-105db320be94,Undefined,,,,,5.09795,-3.65739,87.94901,0,7.57798,116.637301,1915.903027,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:00,16:58:40.94,,Top,2025-09-08,2025-09-08T21:58:40.9478656Z,21:58:40.94,-4.786202,-29.47895,0.638115,80.37104,0.43711,12.34357,25.48375,-25.7515,7.49961,3.90217,-9.73446,-127.3207,0.34902,3.25508,50.0,5.13438
,,Sinker,NEB,4865,0,,,,"Worthley, Jeter",10081852,Right,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,86.07927,,,5.41864,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,1.520404,-16.973,4.526505,4.50784,5,Undefined,,Team,TeamExclusive,2025-09-08T16:59:04.8365056-05:00,,,,0,0,1,BallCalled,,,,High,High,146,High,55.08163,-128.60842,13.83429,5.04348,3.3212,-14.27583,3.77391,-9.95656,8.01003,0a41f810-8cff-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,2,3.76161,-0.94768,322f60eb-0414-44be-8c96-792bd248162e,Undefined,,,,,5.03945,-3.78248,88.16951,0,8.35996,100.841895,1961.71298,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,9:15,16:59:04.83,,Top,2025-09-08,2025-09-08T21:59:04.8365056Z,21:59:04.83,-4.462009,-32.50636,1.522468,79.80955,0.437881,16.02006,27.66857,-28.55165,9.78839,2.21331,-9.32086,-127.51048,2.18822,3.39143,50.0,5.15279
28.817003,FlyBall,Sinker,NEB,4865,1,,,,"Worthley, Jeter",10081852,Right,NEB,30.554186,,,,"Fikes, Trey",10277361,NEB,,,,Right,0.91922,2.86518,0.22128,2025-09-08,17.466491,275.43658,86.34948,,86.55665,5.54192,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,4.169085,Medium,High,220.13385,3985.190252,0.9185,106.11628,-24.18201,5.88921,-1.41506,0.36222,-0.08552,0.01282,-0.0008,2.86626,61.1663,-17.69781,0.6179,0.22132,-0.16181,0.05148,-0.00764,0.00043,0.22087,33.40096,2.57805,-1.50768,0.33199,-0.01803,-0.00847,0.00212,-0.00016,NEB,4865,2.335535,-15.65103,5.111012,4.97961,5,Undefined,203.56554,Team,TeamExclusive,2025-09-08T16:59:20.6092800-05:00,60.15575,,,0,1,1,InPlay,,,,High,High,147,High,54.96002,-128.59613,13.62794,5.06148,0.97604,-13.84735,3.7012,-11.3214,7.70804,13adc5f0-8cff-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,3,2.85165,-0.22239,c1b3ac7c-4b76-4413-a735-cacbeed0a036,Out,,101.60046,52.11089,42.15826,5.05847,-3.70778,88.18543,0,8.06232,103.477978,1968.025342,UNebraska,1,v3,FlyBall,Fastball,,,,,,,,,,,,,,9:30,16:59:20.60,,Top,2025-09-08,2025-09-08T21:59:20.6092800Z,21:59:20.60,-5.386079,-31.80332,0.472562,80.12312,0.43651,15.41607,27.25588,-27.69471,9.39839,2.73083,-10.72435,-127.54053,-0.09656,3.27429,50.0,5.07851
,,Sinker,NEB,4865,0,,,,"Grego, Drew",10290580,Right,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,86.64873,,,5.4559,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,2.188563,-16.05757,5.033153,5.49292,5,Undefined,,Team,TeamExclusive,2025-09-08T16:59:55.3633792-05:00,,,,1,1,2,InPlay,,,,High,High,148,High,55.04797,-128.66258,12.38566,5.1271,-0.55046,-13.4852,3.76239,-11.17283,7.85575,28614da0-8cff-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,2.33861,-0.3822,7b6757de-f9e1-4254-bad7-37b9b3de9dde,Out,,,,,5.12483,-3.76795,88.18081,0,7.19819,105.269862,2064.858604,UNebraska,0,v3,Bunt,Fastball,,,,,,,,,,,,,,9:30,16:59:55.36,,Top,2025-09-08,2025-09-08T21:59:55.3633792Z,21:59:55.36,-5.900171,-31.03639,-0.212672,80.98262,0.435003,15.71151,24.77132,-26.97041,9.45827,3.13256,-10.55405,-127.687,-1.61265,3.33455,50.0,5.08451
25.214049,LineDrive,Sinker,NEB,4865,0,,,,"Stokes, Rhett",822403,Right,NEB,27.221418,,,,"Fikes, Trey",10277361,NEB,,,,Right,0.51672,2.68102,0.61364,2025-09-08,16.332592,325.2521,87.67386,,94.77978,5.48202,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,4.67816,Medium,High,212.429237,3783.132288,0.51757,120.67567,-27.23933,6.52537,-1.43133,0.28712,-0.05254,0.00688,-0.0004,2.68168,59.19809,-14.18267,-0.46276,0.59564,-0.25985,0.06944,-0.00969,0.00053,0.61361,35.36914,1.63376,-1.85371,0.6692,-0.15677,0.02396,-0.00201,7e-05,NEB,4865,2.207299,-14.3091,4.744024,4.15725,5,Undefined,306.04924,Team,TeamExclusive,2025-09-08T17:00:37.2679168-05:00,65.65353,,,2,1,3,InPlay,,,,High,High,149,High,55.02085,-130.32252,13.14346,4.92547,0.92886,-14.13818,3.89266,-10.65921,7.22964,4159aaf0-8cff-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,2.7142,-0.6416,2c22085f-c59a-4461-b42b-be60110291e5,Out,,103.22436,49.10718,38.00938,4.92252,-3.89825,89.3,0,7.61427,102.009759,2009.461426,UNebraska,0,v3,FlyBall,Fastball,,,,,,,,,,,,,,9:30,17:00:37.26,,Top,2025-09-08,2025-09-08T22:00:37.2679168Z,22:00:37.26,-5.338101,-31.52277,0.445805,81.68573,0.429916,14.45928,26.28692,-28.27635,8.51737,2.29599,-10.09996,-129.30582,-0.16479,3.4912,50.0,4.94025
,,Sinker,NEB,4865,0,,,,"Freeman, Preston",1000220671,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,85.6153,,,5.34099,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,1.798558,-14.91099,4.43575,7.83926,6,Undefined,,Team,TeamExclusive,2025-09-08T17:10:51.9397888-05:00,,,,0,0,1,StrikeCalled,,,,High,High,164,High,55.15989,-127.67762,12.74184,5.15969,2.45139,-12.84405,3.73079,-9.72279,7.02892,afbf4670-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,3.7501,-0.8107,196854a2-47c6-43a3-a537-64bc163c5105,Undefined,,,,,5.15737,-3.73782,87.4949,0,7.71976,114.040398,1974.438015,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,9:45,17:10:51.93,,Top,2025-09-08,2025-09-08T22:10:51.9397888Z,22:10:51.93,-4.320268,-29.57722,1.12371,79.77514,0.440254,14.05783,25.48367,-25.6881,8.64237,3.98736,-9.15236,-126.64355,1.40902,3.34784,50.0,5.23801
,,Sinker,NEB,4865,0,,,,"Freeman, Preston",1000220671,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,87.42875,,,5.28384,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.695125,-14.78977,3.315342,8.65213,6,Undefined,,Team,TeamExclusive,2025-09-08T17:11:08.7932416-05:00,,,,0,0,1,BallCalled,,,,High,High,165,High,55.2159,-130.86503,14.10601,5.03663,-1.00092,-12.00056,3.89513,-7.38808,7.04551,b9c88cd0-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,2,2.37502,-2.01777,34b10c75-faee-49ef-9dcc-ec6b24d2e153,Undefined,,,,,5.03493,-3.90234,89.56671,0,8.14266,116.741863,2052.043357,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,10:00,17:11:08.79,,Top,2025-09-08,2025-09-08T22:11:08.7932416Z,22:11:08.79,-5.437503,-27.22824,-0.415519,81.42405,0.431122,14.09102,28.21202,-24.00113,8.30272,4.81567,-6.82402,-129.73571,-1.96168,3.61068,50.0,4.97733
54.446053,Popup,Sinker,NEB,4865,1,,,,"Worthley, Jeter",10081852,Right,NEB,81.577589,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,62.722411,178.03842,86.01908,,74.07333,5.41396,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,4.731315,Low,Medium,,5421.832342,2.25032,27.81017,-10.78104,-4.58551,7.90677,-4.30224,1.17366,-0.15935,0.00856,5.96179,88.15336,-25.73411,1.51621,0.65461,-0.38805,0.08709,-0.00888,0.00031,1.29932,55.88691,-6.04842,-0.72687,1.29209,-0.56222,0.11875,-0.01202,0.00046,NEB,4865,1.401046,-17.69985,4.537275,7.29807,6,Undefined,71.70288,Team,TeamExclusive,2025-09-08T17:11:27.0439424-05:00,94.6376,,,0,0,1,FoulBallNotFieldable,,,,High,High,166,High,55.08651,-128.88908,14.65941,5.13337,0.53719,-12.85281,3.66289,-10.00681,8.40827,c4a85d10-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,3,2.90283,-0.88616,dddbe188-fe1b-4c7b-a0f4-6a62eb3860ad,Undefined,,23.90345,93.77446,107.3714,5.13101,-3.67092,88.33828,0,8.70544,108.630883,2032.722629,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,9:30,17:11:27.04,,Top,2025-09-08,2025-09-08T22:11:27.0439424Z,22:11:27.04,-5.238679,-29.76797,0.268641,79.63284,0.438187,16.81654,29.31882,-25.70561,10.30603,3.96418,-9.34015,-127.72679,-0.48186,3.2794,50.0,5.13447
-7.315705,GroundBall,Sinker,NEB,4865,1,,,,"Worthley, Jeter",10081852,Right,NEB,65.328802,,,,"Fikes, Trey",10277361,NEB,,,,Right,0.20058,3.13164,0.87661,2025-09-08,64.89747,25.27285,86.82353,,98.04988,5.52101,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,0.170708,Low,Low,180.0,,0.19756,60.62157,,,,,,,,3.13255,-18.34505,,,,,,,,0.87016,129.39831,,,,,,,,NEB,4865,1.504371,-14.82398,4.137391,4.25626,6,Undefined,10.64356,Team,TeamExclusive,2025-09-08T17:11:51.0381056-05:00,3.13164,,,0,0,1,FoulBallNotFieldable,,,,High,High,167,High,54.98017,-129.50505,14.13432,5.09192,2.17005,-14.25284,3.7353,-9.18771,7.21547,d2f1e530-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,4,3.35028,-1.10198,239040a7-63be-41bc-9420-1297924f979a,Undefined,,,,,5.08845,-3.74185,88.71061,0,8.3169,101.528403,2026.583823,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,9:30,17:11:51.03,,Top,2025-09-08,2025-09-08T22:11:51.0381056Z,22:11:51.03,-4.922333,-32.12608,1.00156,80.39371,0.434127,14.43094,28.26864,-28.50569,8.70119,2.21185,-8.63041,-128.41337,1.06921,3.39125,50.0,5.15447
21.131169,LineDrive,Changeup,NEB,4865,1,,,,"Worthley, Jeter",10081852,Right,NEB,-9.970507,,,,"Fikes, Trey",10277361,NEB,,,,Right,2.07979,2.57735,0.24122,2025-09-08,-9.217501,354.26072,82.4981,,99.24678,5.56308,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,4.041252,High,High,183.477529,1743.73202,2.07932,134.03232,-23.09263,5.28791,-1.20717,0.27052,-0.0508,0.0061,-0.00031,2.57784,52.46343,-14.68259,0.22055,0.17285,-0.08364,0.0203,-0.00218,7e-05,0.24116,-21.74685,4.35782,-1.52209,0.41596,-0.09063,0.01493,-0.00163,9e-05,NEB,4865,2.259463,-16.24406,5.142281,6.61426,6,Undefined,352.84577,Team,TeamExclusive,2025-09-08T17:12:11.9613952-05:00,51.72858,,,0,0,1,InPlay,,,,High,High,168,High,54.93974,-122.63726,12.05329,5.41613,-0.49256,-13.26786,3.67848,-10.87183,7.26653,df6b4130-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,5,2.42447,-0.22105,963987ab-c0c3-4c2d-9c4d-f54d9625fa82,Triple,,108.68994,38.52449,-16.92582,5.41361,-3.68458,84.08683,0,7.31102,108.077186,1907.352144,UNebraska,2,v3,FlyBall,Fastball,,,,,,,,,,,,,,9:30,17:12:11.96,,Top,2025-09-08,2025-09-08T22:12:11.9613952Z,22:12:11.96,-6.393468,-33.68321,-0.194236,76.77581,0.456889,14.53305,24.10657,-26.53571,9.70662,3.76583,-10.28412,-121.66239,-1.56566,3.25071,50.0,5.37452
46.965556,FlyBall,Sinker,NEB,4865,0,,,,"Grego, Drew",10290580,Right,NEB,151.648374,,,,"Fikes, Trey",10277361,NEB,,,,Right,0.54554,3.04398,1.51618,2025-09-08,147.563455,210.08345,86.46662,,72.58648,5.44832,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,3.361571,Low,High,340.080979,4072.305145,0.54623,-61.34306,-0.71114,1.16519,0.11016,-0.26883,0.11241,-0.02033,0.00137,3.04375,77.82551,-32.21051,4.68502,-1.20912,0.39728,-0.12481,0.02391,-0.00188,1.51599,38.97494,-5.70563,1.55793,-0.46511,0.18278,-0.0616,0.01176,-0.0009,NEB,4865,1.349603,-11.19902,3.338568,9.44993,6,Undefined,78.50826,Team,TeamExclusive,2025-09-08T17:12:58.3609344-05:00,59.0271,,,0,0,2,FoulBallNotFieldable,,,,High,High,169,High,55.05343,-128.66071,12.9184,5.12939,0.48259,-11.92582,3.71935,-7.38377,5.42334,fb1243c0-8d00-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,3.07454,-1.52772,4d0fd70c-7f34-4c19-a7d3-f070b2c1f1c7,Undefined,,-95.83105,58.98992,54.00379,5.12818,-3.72381,88.02904,0,7.54577,126.551691,1970.142075,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:15,17:12:58.36,,Top,2025-09-08,2025-09-08T22:12:58.3609344Z,22:12:58.36,-4.801941,-27.2334,0.230107,80.48327,0.435919,10.84668,25.83679,-23.85164,6.563,5.03563,-6.95605,-127.64188,-0.45796,3.43662,50.0,5.12988
47.579675,,Sinker,NEB,4865,0,,,,"Grego, Drew",10290580,Right,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,-0.22121,3.82385,0.78352,2025-09-08,105.922132,,87.46882,,82.72337,5.72672,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,Undefined,High,311.752219,4567.327289,-0.22121,-22.45209,-8.44987,3.33662,-0.99222,0.26818,-0.06794,0.01355,-0.00111,3.82385,89.56585,-26.03492,2.3999,-0.1782,-0.05729,0.03266,-0.01016,0.00167,0.78352,78.70327,-19.28655,5.98424,-1.52204,0.36918,-0.09298,0.02581,-0.00612,NEB,4865,2.379131,-8.98749,3.980777,2.4615,6,Undefined,39.17292,Team,TeamExclusive,2025-09-08T17:13:24.2538496-05:00,43.18542,,,0,0,2,FoulBallNotFieldable,,,,High,High,170,High,54.77175,-130.69238,15.99575,5.04367,3.84697,-15.19567,3.78531,-8.97055,4.89397,0a809cd0-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,2,3.88275,-0.82539,9acedfac-007e-4544-8367-3f680ff9b369,Undefined,,,,,5.03886,-3.79016,89.58948,0,9.39199,97.116482,1956.998178,UNebraska,1,v3,Undefined,Fastball,,,,,,,,,,,,,,9:15,17:13:24.25,,Top,2025-09-08,2025-09-08T22:13:24.2538496Z,22:13:24.25,-4.453063,-33.386,1.741047,80.19748,0.430924,9.78793,31.9915,-30.39135,5.87725,1.07043,-8.61157,-129.51906,2.73233,3.46289,50.0,5.16433
,,Sinker,NEB,4865,0,,,,"Grego, Drew",10290580,Right,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,87.78408,,,5.5508,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,0.400787,-7.38674,1.716583,6.34485,6,Undefined,,Team,TeamExclusive,2025-09-08T17:13:48.5306880-05:00,,,,0,0,2,BallCalled,,,,High,High,171,High,54.94924,-130.33022,13.17792,5.06977,5.32907,-13.61457,3.83772,-3.81263,3.53681,18e37950-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,3,4.84833,-2.85221,8b8e19ac-5543-4632-ac70-820976b91ea0,Undefined,,,,,5.06687,-3.84124,89.15885,0,7.79204,125.428748,2049.251686,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,10:15,17:13:48.53,,Top,2025-09-08,2025-09-08T22:13:48.5306880Z,22:13:48.53,-3.032506,-29.24565,2.371726,81.36681,0.429377,7.07362,26.35584,-27.22914,4.16658,2.91268,-3.54297,-129.3255,4.29106,3.69751,50.0,5.25314
,,Sinker,NEB,4865,1,,,,"Grego, Drew",10290580,Right,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,88.72788,,,5.93237,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,2.398958,-6.94457,3.64187,10.07607,6,Strikeout,,Team,TeamExclusive,2025-09-08T17:14:11.6514304-05:00,,,,0,0,2,StrikeCalled,,,,High,High,172,High,54.56865,-130.47584,12.62005,5.29272,2.52618,-11.63559,3.65773,-8.22323,3.83778,26c7d700-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,4,4.2663,-0.85618,6c2aeace-5f16-4836-8694-3390595f964b,Undefined,,,,,5.2918,-3.66103,89.32373,0,7.3436,142.510636,2123.84712,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,10:45,17:14:11.65,,Top,2025-09-08,2025-09-08T22:14:11.6514304Z,22:14:11.65,-3.500539,-24.76131,1.116283,81.98012,0.424809,7.67555,25.24009,-23.27117,4.48118,5.19772,-7.95356,-129.58904,1.70856,3.37355,50.0,5.36711
,,,NEB,4865,0,,,,"Buettenback, Max",822404,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,48.91575,,,10.14879,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,-13.472771,,-4.131012,,6,Undefined,,Team,TeamExclusive,2025-09-08T17:14:35.4529280-05:00,,,,1,0,3,StrikeSwinging,,,,Low,Low,173,Low,50.36083,-65.08778,1.87863,5.46643,18.4651,-16.51149,-3.16526,4.73525,7.10975,3503ca90-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,1,9.912,-4.50835,d93b8c88-ee5e-4e16-a15f-19bb16f9723a,Undefined,,,,,5.46637,3.16456,46.23096,0,2.68664,,3518.723746,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,,17:14:35.45,,Top,2025-09-08,2025-09-08T22:14:35.4529280Z,22:14:35.45,-6.185466,,15.80559,43.54432,0.770558,14.2195,3.75725,-33.02298,31.6551,-1.88984,4.81409,-65.06695,18.282,-3.13878,50.00001,5.56831
,,Sinker,NEB,4865,1,,,,"Buettenback, Max",822404,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,87.71391,,,5.47812,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,2.896697,-10.87611,4.823686,7.5576,6,Undefined,,Team,TeamExclusive,2025-09-08T17:14:45.9743232-05:00,,,,1,0,3,FoulBallNotFieldable,,,,High,High,174,High,55.0229,-130.40706,13.18818,5.11822,-0.49015,-12.51305,3.70405,-10.87533,5.75204,3b363f60-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,2,2.59766,-0.09103,dc1085e4-4252-4dd4-b40d-c27fd017bb74,Undefined,,,,,5.11626,-3.70915,89.39711,0,7.63568,120.619507,1977.562254,UNebraska,0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:00,17:14:45.97,,Top,2025-09-08,2025-09-08T22:14:45.9743232Z,22:14:45.97,-5.360895,-28.08986,-0.189311,81.76143,0.42972,11.50407,26.37637,-25.02609,6.76965,4.20626,-10.43048,-129.38713,-1.45787,3.29212,50.0,5.08055
,,Sinker,NEB,4865,0,,,,"Buettenback, Max",822404,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,87.38495,,,5.56867,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,4.006554,-9.44434,5.677712,9.71875,6,Undefined,,Team,TeamExclusive,2025-09-08T17:15:32.5652992-05:00,,,,1,0,3,BallCalled,,,,High,High,175,High,54.93317,-129.27948,12.09057,5.72336,-0.02308,-11.67261,3.42115,-12.74883,5.21693,56fe3770-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,3,3.5421,1.10891,0d9b9ec9-ed49-40de-aeeb-bbb439f5e054,Undefined,,,,,5.72231,-3.42544,88.72966,0,7.10402,132.532293,2074.874571,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,10:30,17:15:32.56,,Top,2025-09-08,2025-09-08T22:15:32.5652992Z,22:15:32.56,-4.825108,-26.19761,0.003117,81.62563,0.431338,10.43386,24.18114,-23.34522,6.19508,5.24209,-12.34926,-128.35343,-0.91711,2.94057,50.0,5.70536
,,Sinker,NEB,4865,1,,,,"Buettenback, Max",822404,Left,NEB,,,,,"Fikes, Trey",10277361,NEB,,,,Right,,,,2025-09-08,,,87.55544,,,5.34387,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865,1.416964,-16.44942,4.330122,5.25685,6,Strikeout,,Team,TeamExclusive,2025-09-08T17:15:53.7853440-05:00,,,,1,0,3,StrikeCalled,,,,High,High,176,High,55.1601,-130.80279,13.91728,5.07079,-0.89185,-13.5141,3.58433,-9.74745,8.16838,63a07830-8d01-11f0-a6e0-75560cc6e930,"Clark, Caleb",683308,Undefined,NEB,Left,4,2.187,-0.89035,b79f8e14-16b1-481d-b09c-d1c8dccec1e3,Undefined,,,,,5.06879,-3.58937,89.56384,0,7.91506,103.950629,1990.071721,UNebraska,2,v3,Undefined,Fastball,,,,,,,,,,,,,,9:30,17:15:53.78,,Top,2025-09-08,2025-09-08T22:15:53.7853440Z,22:15:53.78,-5.959359,-30.51978,-0.359781,81.64878,0.430498,16.33677,27.83456,-27.02821,9.61749,3.02937,-9.10025,-129.70008,-1.96261,3.21099,50.0,5.01425
