PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
42,2025-09-04,17:05:19.92,6,1,"Nowaczyk, Colin",830158,Left,NEB,"Strohmeyer, Reed ",10151008,Left,NEB,Undefined,2,Top,2,0,0,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,89.03162,-0.610148,3.85657,2136.608868,136.357908,10:30,6.31498,-2.42199,5.25562,-22.35422,13.69556,-12.00788,3.87749,0.20659,81.61894,-4.749286,1.733596,0.432138,77.08174,7.754622,-173.083962,2144.277809,,,,,48.44005,,,6.89205,7.32776,2.07649,50,6.24258,-8.12282,-128.97043,-2.17219,11.68806,25.09644,-19.74703,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,3f8a3270-89db-11f0-81c6-51351d1fede5,87.2231,8.33705,,7.41268,,,,3.94539,3.39995,0.08104,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:05:19.92,2025-09-04T17:05:19.9287808-05:00,2025-09-04T22:05:19.9287808Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,b1e71499-9df4-4858-bec8-0f77f2030a54,55.2427,-129.98661,12.54822,6.31434,-1.37262,-9.87352,2.41497,-8.59607,5.84403,144.6783,3.94539,-111.20407,17.53051,-3.63293,0.66712,-0.10883,0.01589,-0.00132,-0.00035,3.39995,15.25434,-10.57599,-0.69467,0.34983,-0.10219,0.02778,-0.0062,0.00096,0.08104,-13.48876,7.73692,-2.21151,0.55456,-0.12608,0.02758,-0.00542,0.00066,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
43,2025-09-04,17:05:40.11,6,2,"Nowaczyk, Colin",830158,Left,NEB,"Strohmeyer, Reed ",10151008,Left,NEB,Undefined,2,Top,2,0,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,1,,88.23679,-0.767823,4.258811,2076.102233,123.566073,10:00,6.28382,-2.20256,5.32503,-26.85545,9.58764,-12.85914,3.32329,0.72978,81.4151,-5.69324,1.983182,0.434489,95.82365,16.400565,-18.035958,2038.04134,101.61465,22.9698,-42.12436,241.53954,241.53954,-27.158459,2.28296,7.525,5.3174,1.82625,50,6.19476,-8.95984,-127.90587,-2.70162,12.6044,23.63841,-23.26737,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,4ba9aea0-89db-11f0-81c6-51351d1fede5,86.75114,23.36134,,6.8217,,,,0.5254,3.21793,-0.76744,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:05:40.11,2025-09-04T17:05:40.1109504-05:00,2025-09-04T22:05:40.1109504Z,LineDrive,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,49442e67-421c-4cf6-a0e2-99c295ba7baa,55.17813,-128.85929,11.81921,6.2848,-1.76316,-11.63368,2.19789,-9.46823,6.3022,96.315419,0.52536,128.19976,-21.74225,4.48251,-1.00826,0.21546,-0.035,0.00124,0.00037,3.21794,39.68114,-21.34568,2.06037,-0.3523,0.04457,-0.00219,0.00038,-0.0001,-0.7675,-41.73929,-6.15946,2.69355,-0.92618,0.29149,-0.06411,0.00592,0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
44,2025-09-04,17:06:19.04,7,1,"Nowaczyk, Colin",830158,Left,NEB,"Peterson, Elliott",830325,Right,NEB,Undefined,2,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.84939,-0.24783,2.803149,2190.500479,129.56162,10:15,6.22392,-2.72825,5.2542,-23.95903,11.33969,-12.43902,3.99418,-1.12872,82.45859,-4.668388,0.599858,0.427613,,,,,,,,,,,,6.92792,6.05863,2.48045,50,6.18361,-5.80829,-130.35327,-1.449,11.99688,25.75145,-21.68244,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,62dc6720-89db-11f0-81c6-51351d1fede5,88.14616,,,7.39079,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:06:19.04,2025-09-04T17:06:19.0413824-05:00,2025-09-04T22:06:19.0413824Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,f481fb41-f41b-483f-9a46-f24219a2836b,55.24712,-131.38575,12.87573,6.22428,-0.57965,-10.84122,2.72297,-6.2893,5.99844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2025-09-04,17:06:32.88,7,2,"Nowaczyk, Colin",830158,Left,NEB,"Peterson, Elliott",830325,Right,NEB,Undefined,2,Top,2,1,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Double,0,2,,87.60019,-0.765888,3.004349,2086.805061,136.866144,10:30,6.39209,-2.53995,5.32406,-24.43635,12.83867,-10.9076,3.63596,-0.62694,80.00569,-5.293772,1.070247,0.43942,101.54181,27.952431,-5.474837,2240.226393,109.35209,52.6138,-11.92131,396.40403,269.91773,-7.964532,4.6672,6.34237,7.00571,2.27615,50,6.3053,-6.1883,-127.0023,-2.55818,10.3546,26.11043,-20.73644,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,6b188ea0-89db-11f0-81c6-51351d1fede5,85.77761,75.19736,,7.59449,,,,1.46724,3.22925,-0.26767,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:06:32.88,2025-09-04T17:06:32.8830976-05:00,2025-09-04T22:06:32.8830976Z,FlyBall,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,b97b782b-4187-45bd-963c-cd39b68a8fc3,55.17781,-128.06239,13.05521,6.39207,-1.71628,-10.36822,2.53593,-6.60869,5.1773,165.556288,1.46644,130.97496,-20.86621,4.85881,-1.24283,0.3377,-0.0736,0.00949,-0.00051,3.23106,69.75866,-19.76464,1.62575,0.05295,-0.18134,0.0606,-0.0087,0.00047,-0.26754,-12.55296,0.15529,0.01388,-0.02157,0.01157,-0.00266,0.0003,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
46,2025-09-04,17:07:12.76,8,1,"Nowaczyk, Colin",830158,Left,NEB,"Grego, Drew",10290580,Right,NEB,Undefined,2,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.16667,-1.035316,2.932198,2106.207293,130.472611,10:15,6.19399,-2.68118,5.24691,-24.99159,10.79855,-11.41607,3.137,-0.87448,82.12131,-5.627955,0.910149,0.430579,,,,,,,,,,,,6.44126,5.98863,2.42041,50,6.08034,-6.10614,-129.36149,-3.26629,11.01041,24.77484,-21.93734,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,82de3850-89db-11f0-81c6-51351d1fede5,87.53887,,,7.04536,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:07:12.76,2025-09-04T17:07:12.7693312-05:00,2025-09-04T22:07:12.7693312Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,29243b27-92e2-4af1-9983-eb368088a33c,55.25484,-130.36399,12.38742,6.19455,-2.37861,-10.96867,2.67651,-6.55167,5.50521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,2025-09-04,17:07:29.71,8,2,"Nowaczyk, Colin",830158,Left,NEB,"Grego, Drew",10290580,Right,NEB,Undefined,2,Top,2,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.55629,-0.529185,3.132324,1995.641752,131.114416,10:15,6.24511,-2.71088,5.15171,-26.00053,11.41012,-11.75072,3.57945,-0.73825,80.26599,-5.311771,1.05567,0.440219,,,,,,,,,,,,6.65678,6.17461,2.42703,50,6.17583,-6.40957,-126.93201,-2.12861,10.91137,24.83988,-22.05301,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,8d00fa20-89db-11f0-81c6-51351d1fede5,85.62198,,,7.29031,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:07:29.71,2025-09-04T17:07:29.7161216-05:00,2025-09-04T22:07:29.7161216Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,7e7cdc48-e424-46d6-8cfa-6b435a16e1e5,55.349,-127.9745,12.41994,6.24574,-1.20308,-11.02651,2.70564,-6.8675,5.45569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2025-09-04,17:07:49.26,8,3,"Nowaczyk, Colin",830158,Left,NEB,"Grego, Drew",10290580,Right,NEB,Undefined,2,Top,2,0,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,1,,87.05889,1.165527,4.312357,1909.754056,88.084945,9:00,5.3757,-3.33237,5.20681,-37.18474,0.68343,-14.43076,3.37639,-0.47155,79.72372,-5.600433,1.764687,0.442903,100.19777,18.144601,-7.950964,6894.695618,108.57385,28.97132,-17.65534,280.27009,280.27009,-11.352069,2.746844,8.38701,0.34925,2.94405,50,5.45558,-8.86952,-126.08885,1.14431,13.55082,24.7702,-31.60974,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,98a15b40-89db-11f0-81c6-51351d1fede5,85.10314,31.54057,,7.33517,,,,1.1001,3.38651,0.45156,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:07:49.26,2025-09-04T17:07:49.2661760-05:00,2025-09-04T22:07:49.2661760Z,LineDrive,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,a57e86c4-7e9d-48cb-9f94-5b5b326cdd38,55.29675,-127.12514,12.3851,5.38004,2.46674,-15.80487,3.32698,-9.43643,6.77541,121.590707,1.1001,138.30649,-23.12079,5.41491,-1.23047,0.26152,-0.04925,0.0064,-0.00038,3.38651,45.76436,-20.36171,1.67482,-0.24734,0.02756,-0.00115,0.00011,-1E-05,0.45156,-19.3168,-2.26075,1.47407,-0.51142,0.13974,-0.02985,0.00416,-0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
49,2025-09-04,17:08:43.90,9,1,"Nowaczyk, Colin",830158,Left,NEB,"Nunez, Devin",830147,Left,NEB,Undefined,2,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.8854,-1.913108,1.838573,2040.724814,125.245879,10:15,6.28508,-2.03766,5.47167,-27.63891,10.04083,-12.49068,2.18985,-1.35731,79.55956,-7.008309,-0.38719,0.441799,,,,,,,,,,,,6.78229,5.973,1.88458,50,6.09806,-3.49805,-126.01572,-5.18286,10.8975,25.79366,-22.57692,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,b9353340-89db-11f0-81c6-51351d1fede5,85.31572,,,7.32584,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:08:43.90,2025-09-04T17:08:43.9015424-05:00,2025-09-04T22:08:43.9015424Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,1cd2a9e3-85d2-4236-bc02-d7dbd7e9fe4b,55.02868,-127.04085,12.89683,6.28622,-4.28557,-11.28846,2.03221,-3.93116,5.44875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2025-09-04,17:08:57.96,9,2,"Nowaczyk, Colin",830158,Left,NEB,"Nunez, Devin",830147,Left,NEB,Undefined,2,Top,2,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.47745,-1.851415,2.403264,2029.307153,111.981592,9:45,6.35618,-2.05408,5.3479,-30.12183,7.08441,-14.70481,2.10723,-1.02385,80.46223,-7.36073,-0.210725,0.439015,,,,,,,,,,,,8.01272,4.40902,1.84829,50,6.16773,-4.67526,-126.89225,-5.21618,13.11079,25.10248,-24.95985,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,c1978060-89db-11f0-81c6-51351d1fede5,85.85685,,,7.01522,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:08:57.96,2025-09-04T17:08:57.9602944-05:00,2025-09-04T22:08:57.9602944Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,b5725614-7391-4678-9338-feaae5251f71,55.15404,-127.90779,12.55124,6.35833,-4.20641,-12.47992,2.04816,-5.20567,6.5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2025-09-04,17:09:14.84,9,3,"Nowaczyk, Colin",830158,Left,NEB,"Nunez, Devin",830147,Left,NEB,Undefined,2,Top,2,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.52641,-1.12521,3.934453,2136.811217,116.137493,9:45,6.48896,-1.96117,4.98145,-29.28848,8.60953,-15.04434,2.98293,0.50675,80.00213,-6.473026,1.285712,0.443078,,,,,,,,,,,,8.51552,4.94244,1.59385,50,6.35649,-8.01548,-126.69098,-3.61829,13.8464,25.7731,-24.13752,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,cba97950-89db-11f0-81c6-51351d1fede5,85.06963,,,7.52428,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:09:14.84,2025-09-04T17:09:14.8495360-05:00,2025-09-04T22:09:14.8495360Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,dade4c43-5c91-481e-aa5a-1307013ff548,55.51965,-127.80892,12.88655,6.49074,-2.57129,-12.06876,1.95456,-8.61608,6.9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2025-09-04,17:09:33.58,9,4,"Nowaczyk, Colin",830158,Left,NEB,"Nunez, Devin",830147,Left,NEB,Undefined,2,Top,2,1,2,Fastball,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,86.3173,0.27212,1.808948,1978.584295,108.599063,9:30,6.23508,-2.33191,5.02945,-32.5362,6.10288,-14.59788,3.78063,-1.84095,79.12274,-5.662532,-0.769636,0.447388,48.74581,1.26307,-163.967111,1595.552195,,,,32.99221,30.27486,-162.132781,0.507027,7.81713,3.26792,2.17146,50,6.23495,-3.31408,-125.27643,-0.63978,12.44958,24.80078,-26.96959,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,d6cd0950-89db-11f0-81c6-51351d1fede5,84.24991,3.63471,,7.19455,,,,2.41071,3.59943,1.78204,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:09:33.58,2025-09-04T17:09:33.5827456-05:00,2025-09-04T22:09:33.5827456Z,GroundBall,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,f6b38c2e-90c3-4974-b5db-d5bc8b124fde,55.47416,-126.3555,12.40039,6.23726,0.53365,-13.4848,2.32744,-3.85576,6.22479,277.044412,2.41467,-68.79812,4.13436,,,,,,,3.60079,1.5403,-17.04991,,,,,,,1.78486,-19.81538,-7.24683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
53,2025-09-04,17:12:08.86,1,1,"Stewart, Braxton",822523,Left,NEB,"Buettenback, Max ",822404,Left,NEB,Undefined,2,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.95149,-1.353632,2.567057,2079.286409,141.870453,10:45,5.94489,-1.46559,5.89252,-25.67041,13.62501,-9.80528,2.54732,0.10246,77.61272,-6.128598,0.808474,0.451172,,,,,,,,,,,,5.65103,7.67359,1.26421,50,5.8208,-5.08009,-121.9468,-3.67917,8.60079,21.57359,-20.49498,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,33619910-89dc-11f0-81c6-51351d1fede5,83.54339,,,6.33877,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:12:08.86,2025-09-04T17:12:08.8647680-05:00,2025-09-04T22:12:08.8647680Z,,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,129f4724-da49-4c9c-bd9c-a30f1156aec8,54.60921,-122.7595,10.78679,5.94486,-2.9071,-10.24749,1.46169,-5.40409,4.30039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-09-04,17:12:23.46,1,2,"Stewart, Braxton",822523,Left,NEB,"Buettenback, Max ",822404,Left,NEB,Undefined,2,Bottom,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.35713,-1.400294,1.500711,2169.341377,154.865847,11:15,6.41229,-0.61875,5.93869,-20.64096,14.03367,-6.10489,3.39244,0.26506,82.31277,-5.267976,0.404127,0.423816,72.46748,56.73934,-139.323824,4655.107718,-97.38175,79.11312,-51.15442,172.05712,61.0592,-155.409951,4.163608,3.53126,7.88473,0.50251,50,6.28881,-3.15057,-129.86718,-3.83048,6.07497,25.33019,-18.60952,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,3c0e0e90-89dc-11f0-81c6-51351d1fede5,88.93586,81.20469,,7.04437,,,,1.2328,3.3117,-0.10675,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:12:23.46,2025-09-04T17:12:23.4678272-05:00,2025-09-04T22:12:23.4678272Z,Popup,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,74e2e4a4-b13c-4270-8df3-9808aa9ab121,54.56359,-130.75426,12.6651,6.41155,-3.17876,-9.30476,0.61657,-3.36332,3.03749,33.536523,1.23234,-44.21066,-3.01667,2.55936,-0.48834,-0.1394,0.10789,-0.02282,0.00164,3.31538,88.77587,-30.75437,3.42992,0.14115,-0.38559,0.12186,-0.01638,0.00081,-0.11054,-37.89036,10.97641,-2.16036,-0.34357,0.44518,-0.14285,0.02038,-0.00111,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
55,2025-09-04,17:12:45.98,1,3,"Stewart, Braxton",822523,Left,NEB,"Buettenback, Max ",822404,Left,NEB,Undefined,2,Bottom,0,0,2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,89.82451,-0.814429,0.070407,2083.799702,153.086873,11:00,6.49133,-0.60234,5.9376,-20.44674,13.95013,-6.55363,4.03181,-1.08316,82.44516,-4.656671,-1.107114,0.422115,,,,,,,,,,,,3.38421,7.6963,0.60043,50,6.41475,0.11464,-130.56408,-2.50407,5.86438,26.49454,-18.83747,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,497cee20-89dc-11f0-81c6-51351d1fede5,89.29425,,,7.37935,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:12:45.98,2025-09-04T17:12:45.9862016-05:00,2025-09-04T22:12:45.9862016Z,,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,e1cb3908-f047-44bc-8988-11db5b9de135,54.56382,-131.48693,13.24727,6.49054,-1.84793,-9.41873,0.6,-0.08963,2.93219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-09-04,17:13:24.35,2,1,"Stewart, Braxton",822523,Left,NEB,"Newhan, Nico ",814552,Right,NEB,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,91.05224,-3.269257,1.328821,2078.89134,150.575046,11:00,6.38348,-0.94248,5.93674,-18.78088,14.74091,-7.74221,1.78126,-0.35464,83.89743,-6.784015,-0.062543,0.416711,90.10426,28.277953,24.922047,4570.687913,95.47903,50.18135,54.62367,293.76001,286.89113,37.192836,4.147749,4.34697,8.74662,0.84091,50,6.11158,-2.74292,-132.1597,-8.14864,7.73287,26.63267,-16.61458,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,60526b70-89dc-11f0-81c6-51351d1fede5,90.45224,59.63948,,7.15481,,,,0.84357,1.78781,0.37568,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:13:24.35,2025-09-04T17:13:24.3500032-05:00,2025-09-04T22:13:24.3500032Z,FlyBall,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,3d2390f0-3cb1-44a4-b0bf-57e58a9279d5,54.56596,-133.07665,13.31634,6.38229,-7.57661,-8.30729,0.93993,-3.00916,3.86644,223.151232,0.84271,105.5699,-25.48147,6.94027,-1.90524,0.53234,-0.12662,0.01869,-0.00115,1.78896,62.57573,-18.3355,0.41271,0.48801,-0.28158,0.08176,-0.0117,0.00065,0.37545,49.04914,0.00473,-1.38652,0.51335,-0.10042,0.0078,0.00073,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
57,2025-09-04,17:13:57.19,3,1,"Stewart, Braxton",822523,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.65457,-1.545178,3.064348,1981.51868,126.208076,10:15,5.82189,-1.50837,6.0001,-29.76297,9.97753,-11.93764,1.90742,0.33908,76.88512,-7.073777,0.919163,0.45372,,,,,,,,,,,,6.96961,5.93044,1.27349,50,5.68369,-6.03523,-121.3989,-4.207,10.4266,23.21878,-23.30205,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,73f56d80-89dc-11f0-81c6-51351d1fede5,83.07423,,,6.76945,,,,,,,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:13:57.19,2025-09-04T17:13:57.1989504-05:00,2025-09-04T22:13:57.1989504Z,,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,f1d313c8-efbd-444a-bb57-53e3ddf638d1,54.50162,-122.25685,11.60939,5.82324,-3.34597,-11.65102,1.50361,-6.4205,5.2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-09-04,17:14:13.65,3,2,"Stewart, Braxton",822523,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,1,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,90.75343,-2.683826,1.09692,2116.628166,137.405132,10:30,6.34169,-0.70224,5.82055,-20.79131,13.44548,-11.3039,2.11145,-0.62422,82.70541,-6.579022,-0.93056,0.421132,94.31782,-8.663509,31.807183,,,,,13.83,13.41578,31.408433,0.089449,6.11374,8.00528,0.6193,50,6.10965,-2.03317,-131.62836,-6.8512,10.66156,29.51162,-18.2139,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,7db88320-89dc-11f0-81c6-51351d1fede5,89.50277,1.86618,,8.04803,,,,1.3951,1.86618,0.75198,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:14:13.65,2025-09-04T17:14:13.6544256-05:00,2025-09-04T22:14:13.6544256Z,GroundBall,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,f2bfc157-c80f-479b-a581-b41f8e64f781,54.68051,-132.6736,14.75581,6.34088,-6.20611,-9.10695,0.698,-2.41078,5.33078,180,1.39302,116.36197,,,,,,,,1.86656,-20.86313,,,,,,,,0.75069,72.16767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,High,,,
59,2025-09-04,17:15:33.53,4,1,"Stewart, Braxton",822523,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.96651,-1.542562,2.327172,2149.910978,152.973734,11:00,6.47062,-0.68352,6.00998,-19.40603,14.98489,-7.08587,3.42279,0.88322,82.2656,-5.2067,1.053706,0.422079,92.68686,5.746086,-42.406522,2771.835282,,,,117.11566,113.91088,-46.381356,0.961713,4.29843,8.47103,0.50456,50,6.33871,-5.01206,-130.59813,-4.11431,7.42281,27.53516,-17.5457,NEB,NEB,UNebraska,TeamExclusive,Team,20250904-UNebraska-Private-3,ad5ae0f0-89dc-11f0-81c6-51351d1fede5,89.30195,6.21476,,7.70091,,,,1.43871,3.82919,-0.99019,64a9a57b-5622-4e38-8489-f1580babfa19,2025-09-04,22:15:33.53,2025-09-04T17:15:33.5399936-05:00,2025-09-04T22:15:33.5399936Z,GroundBall,v3,4865,4865,,"Miller, Miken ",1000072776,Right,NEB,b51d62cd-82bd-4ce6-9a4c-aba2ff392cd5,54.49122,-131.54164,13.76758,6.46939,-3.51309,-8.77285,0.68066,-5.26641,3.71141,,1.5558,98.20197,-16.55386,,,,,,,3.89734,12.64269,-17.42708,,,,,,,-0.97644,-91.42229,4.43504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
