GameUID,PositionAt110X,HitTrajectoryXc8,ThrowPositionZ,PitcherTeam,CatcherThrowLocationConfidence,PAofInning,PitchTrajectoryXc1,MeasuredDuration,PitchTrajectoryYc0,HitTrajectoryZc0,HitTrajectoryXc5,RunsScored,PitchReleaseConfidence,ThrowTrajectoryYc2,TaggedPitchType,HitTrajectoryYc0,ExchangeTime,ThrowTrajectoryYc1,Stadium,PitchLocationConfidence,RelSide,Balls,Extension,ContactPositionZ,ThrowTrajectoryXc0,vy0,PitchTrajectoryZc0,ThrowTrajectoryXc2,HitTrajectoryZc6,ZoneSpeed,ThrowSpeed,Strikes,VertBreak,AutoHitType,HitTrajectoryZc3,HitTrajectoryYc6,SpinAxis,AutoPitchType,CatchPositionY,HitTrajectoryZc5,PitchUID,PitcherId,ThrowPositionX,HorzApprAngle,BatterSide,League,Inning,PitchMovementConfidence,PitcherThrows,Time,InducedVertBreak,ThrowTrajectoryXc1,ThrowTrajectoryYc0,ContactPositionY,CatcherTeam,PlateLocSide,HitTrajectoryZc8,HitTrajectoryZc4,PitchLastMeasuredX,Bearing,PitchCall,PitchNo,y0,BatterId,HomeTeam,CatcherThrows,ThrowTrajectoryZc0,PopTime,HitTrajectoryYc2,HitTrajectoryYc5,PlayID,PitcherSet,CatchPositionZ,PitchofPA,HitTrajectoryXc7,HitTrajectoryYc3,ZoneTime,LocalDateTime,HitLandingConfidence,HorzRelAngle,HitTrajectoryYc4,Level,AwayTeam,MaxHeight,HitSpinAxis,HitTrajectoryZc1,PitchTrajectoryXc0,Notes,HitLaunchConfidence,GameID,HitTrajectoryXc4,Pitcher,ThrowPositionY,HitTrajectoryXc6,KorBB,GameForeignID,ThrowTrajectoryZc1,PitchLastMeasuredY,TimeToBase,pfxx,z0,LastTrackedDistance,AwayTeamForeignID,CatcherId,CatcherThrowReleaseConfidence,PitchTrajectoryZc2,HitTrajectoryZc2,VertApprAngle,HitTrajectoryYc8,UTCTime,HitTrajectoryYc1,PlateLocHeight,OutsOnPlay,HomeTeamForeignID,ExitSpeed,ContactPositionX,HitTrajectoryXc3,Direction,CatchPositionX,CatcherThrowCatchConfidence,EffectiveVelo,SpeedDrop,Tilt,Date,PitchTrajectoryYc1,RelHeight,UTCDate,PitchTrajectoryXc2,RelSpeed,HitTrajectoryXc2,BasePositionY,TaggedHitType,Outs,ay0,vz0,BatterTeam,BasePositionX,HitTrajectoryXc1,pfxz,Distance,VertRelAngle,BasePositionZ,PositionAt110Z,PositionAt110Y,HitTrajectoryZc7,Batter,ax0,HorzBreak,PitchTrajectoryZc1,x0,Angle,PitchTrajectoryYc2,ThrowTrajectoryZc2,HitTrajectoryXc0,PitchLastMeasuredZ,az0,System,Catcher,Top/Bottom,PlayResult,SpinRate,HitSpinRate,vx0,UTCDateTime,HangTime,HitTrajectoryYc7
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,1,-131.11682,,6.20606,,,0,High,,Fastball,,,,UNebraska,High,-1.82856,0,5.81298,,,-130.14594,1.82404,,,82.1771,,0,-14.46394,,,,151.826508,Four-Seam,,,80a8c980-8911-11f0-a84e-8d3a62d886e2,813539,,1.496927,Left,Team,2,High,Left,17:01:10.67,20.38497,,,,NEB,0.42188,,,,,BallCalled,32,50.0,1000220671,NEB,Right,,,,,7bc51cc3-0e31-4c06-b1e5-37e11042aa65,Undefined,,5,,,0.42488,2025-09-03T17:01:10.6733056-05:00,,3.340202,,TeamExclusive,NEB,,,,54.6878,,,20250903-UNebraska-Private-2,,"Cleavinger, Grant",,,Undefined,,,,,6.16949,5.93108,,4865,830325,,5.29615,,-6.047628,,22:01:10.67,,1.94171,0,4865,,,,,,,88.71317,7.69578,11:00,2025-09-03,-7.44403,6.2096,2025-09-03,13.52739,89.87288,,,Undefined,0,27.05478,-7.88129,NEB,,,11.6428,,-3.284211,,,,,"Freeman, Preston",10.59229,-10.30985,-7.53101,1.5606,,-6.09237,,,,-12.18474,v3,"Peterson, Elliott",Bottom,Undefined,2460.365517,,-7.1509,2025-09-03T22:01:10.6733056Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,1,-132.33944,,6.15782,,,0,High,,Fastball,,,,UNebraska,High,-1.79673,1,5.63355,,,-131.36002,1.79215,,,83.32097,,0,-15.98465,,,,148.375464,Four-Seam,,,8a54fbc0-8911-11f0-a84e-8d3a62d886e2,813539,,2.372365,Left,Team,2,High,Left,17:01:26.94,18.34253,,,,NEB,1.30253,,,,,BallCalled,33,50.0,1000220671,NEB,Right,,,,,2edd030f-0769-413d-9371-7c86fcffdcb3,Undefined,,6,,,0.421687,2025-09-03T17:01:26.9458432-05:00,,4.263007,,TeamExclusive,NEB,,,,54.86785,,,20250903-UNebraska-Private-2,,"Cleavinger, Grant",,,Undefined,,,,,6.50914,5.85938,,4865,830325,,5.71501,,-6.418558,,22:01:26.94,,1.63749,0,4865,,,,,,,89.38486,7.4852,11:00,2025-09-03,-7.83097,6.16052,2025-09-03,13.26424,90.80617,,,Undefined,0,26.52848,-8.33624,NEB,,,10.52882,,-3.406504,,,,,"Freeman, Preston",11.43002,-10.62772,-9.7433,1.44022,,-6.84275,,,,-13.6855,v3,"Peterson, Elliott",Bottom,Undefined,2423.171356,,-9.32131,2025-09-03T22:01:26.9458432Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,0.47665,,NEB,,1,-133.55057,,6.13811,1.12874,-2.5697,0,High,,Fastball,3.55527,,,UNebraska,High,-1.80521,2,5.66498,1.12874,,-132.53132,1.79969,,-1.52914,83.45522,,0,-18.69135,,-2.32663,0.50956,135.375861,Sinker,,1.15425,94329e40-8911-11f0-a84e-8d3a62d886e2,813539,,-0.497531,Left,Team,2,High,Left,17:01:43.50,15.09182,,,3.55527,NEB,-1.11575,-0.18937,-0.00789,,,FoulBallNotFieldable,34,50.0,1000220671,NEB,Right,,,-28.44501,-0.34323,d7cfefb5-a49f-4fa5-b9f6-3dbb371b26be,Undefined,,7,-2.11388,3.50392,0.418332,2025-09-03T17:01:43.5044864-05:00,Undefined,1.975852,-0.49581,TeamExclusive,NEB,58.18763,35.108452,-51.79912,54.83641,,High,20250903-UNebraska-Private-2,0.33565,"Cleavinger, Grant",,3.46686,Undefined,,,,,7.56626,6.04114,44.48855,4865,830325,,6.7359,10.41706,-4.538728,0.04206,22:01:43.50,87.53595,3.62627,0,4865,72.25549,0.51181,2.40856,-119.866903,,,90.10166,7.83716,10:30,2025-09-03,-2.35014,6.13948,2025-09-03,14.01879,91.29238,-5.28432,,Undefined,0,28.03758,-2.98494,NEB,,-29.74715,8.2628,,-1.024061,,,,0.89638,"Freeman, Preston",13.47181,-13.84485,-4.44528,1.64699,55.691109,-8.73102,,0.51182,,-17.46203,v3,"Peterson, Elliott",Bottom,Undefined,2504.667849,5140.577231,-3.95554,2025-09-03T22:01:43.5044864Z,,-0.26559
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,1,-134.93181,,6.12623,,,0,High,,Fastball,,,,UNebraska,High,-1.78985,0,5.5695,,,-133.76984,1.78124,,,83.43739,,0,-17.86273,,,,127.723268,Sinker,,,6d382210-8911-11f0-a84e-8d3a62d886e2,813539,,-2.001883,Right,Team,2,High,Left,17:00:38.07,15.70056,,,,NEB,-2.09434,,,,,BallCalled,31,50.0,814552,NEB,Right,,,,,298afe3f-8840-4c4c-81fd-d3b83ecde043,Undefined,,4,,,0.416969,2025-09-03T17:00:38.0758016-05:00,,1.349731,,TeamExclusive,NEB,,,,54.93011,,,20250903-UNebraska-Private-2,,"Cleavinger, Grant",,,Undefined,,,,,9.8513,6.02627,,4865,830325,,8.83218,,-4.428935,,22:00:38.07,,3.65966,0,4865,,,,,,,90.39632,8.80314,10:15,2025-09-03,-2.4162,6.12816,2025-09-03,15.83238,92.24053,,,Undefined,0,31.66476,-3.03181,NEB,,,8.58741,,-1.048608,,,,,"Newhan, Nico",17.66435,-18.78702,-2.92392,1.68584,,-8.38799,,,,-16.77598,v3,"Peterson, Elliott",Bottom,Undefined,2548.01026,,-2.27572,2025-09-03T22:00:38.0758016Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,1,-122.7595,,5.94486,,,0,High,,Fastball,,,,UNebraska,High,-1.46559,0,5.89252,,,-121.9468,1.46169,,,77.61272,,0,-25.67041,,,,141.870453,Changeup,,,33619910-89dc-11f0-81c6-51351d1fede5,822523,,0.808474,Left,Team,2,High,Left,17:12:08.86,13.62501,,,,NEB,0.10246,,,,,StrikeCalled,53,50.0,822404,NEB,Right,,,,,129f4724-da49-4c9c-bd9c-a30f1156aec8,Undefined,,1,,,0.451172,2025-09-04T17:12:08.8647680-05:00,,2.567057,,TeamExclusive,NEB,,,,54.60921,,,20250904-UNebraska-Private-3,,"Stewart, Braxton",,,Undefined,,,,,5.65103,5.8208,,4865,1000072776,,4.30039,,-6.128598,,22:12:08.86,,2.54732,0,4865,,,,,,,83.54339,6.33877,10:45,2025-09-04,-2.9071,5.94489,2025-09-04,10.78679,83.95149,,,Undefined,0,21.57359,-3.67917,NEB,,,7.67359,,-1.353632,,,,,"Buettenback, Max",8.60079,-9.80528,-5.40409,1.26421,,-10.24749,,,,-20.49498,v3,"Miller, Miken",Bottom,Undefined,2079.286409,,-5.08009,2025-09-04T22:12:08.8647680Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,108.57385,-0.00038,,NEB,,8,-127.12514,,5.38004,0.45156,0.26152,1,High,,Fastball,3.38651,,,UNebraska,High,-3.33237,0,5.20681,0.45156,,-126.08885,3.32698,,-0.02985,79.72372,,2,-37.18474,LineDrive,1.47407,-0.00115,88.084945,Sinker,,0.13974,98a15b40-89db-11f0-81c6-51351d1fede5,830158,,1.764687,Right,Team,2,High,Left,17:07:49.26,0.68343,,,3.38651,NEB,-0.47155,-0.00027,-0.51142,,-11.352069,InPlay,48,50.0,10290580,NEB,Right,,,-20.36171,0.02756,a57e86c4-7e9d-48cb-9f94-5b5b326cdd38,Undefined,,3,0.0064,1.67482,0.442903,2025-09-04T17:07:49.2661760-05:00,High,4.312357,-0.24734,TeamExclusive,NEB,31.54057,121.590707,-19.3168,55.29675,,High,20250904-UNebraska-Private-3,-1.23047,"Nowaczyk, Colin",,-0.04925,Undefined,,,,,8.38701,5.45558,280.27009,4865,10081852,,6.77541,-2.26075,-5.600433,-1E-05,22:07:49.26,45.76436,3.37639,0,4865,100.19777,1.1001,5.41491,-7.950964,,,85.10314,7.33517,9:00,2025-09-04,2.46674,5.3757,2025-09-04,12.3851,87.05889,-23.12079,,LineDrive,2,24.7702,1.14431,NEB,,138.30649,0.34925,280.27009,1.165527,,-17.65534,28.97132,0.00416,"Grego, Drew",13.55082,-14.43076,-9.43643,2.94405,18.144601,-15.80487,,1.1001,,-31.60974,v3,"Worthley, Jeter",Top,Single,1909.754056,6894.695618,-8.86952,2025-09-04T22:07:49.2661760Z,2.746844,0.00011
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,9,-126.3555,,6.23726,1.78486,,0,High,,Fastball,3.60079,,,UNebraska,High,-2.33191,1,5.02945,1.78204,,-125.27643,2.32744,,,79.12274,,2,-32.5362,GroundBall,,,108.599063,Changeup,,,d6cd0950-89db-11f0-81c6-51351d1fede5,830158,,-0.769636,Left,Team,2,High,Left,17:09:33.58,6.10288,,,3.59943,NEB,-1.84095,,,,-162.132781,HitByPitch,52,50.0,830147,NEB,Right,,,-17.04991,,f6b38c2e-90c3-4974-b5db-d5bc8b124fde,Undefined,,4,,,0.447388,2025-09-04T17:09:33.5827456-05:00,Medium,1.808948,,TeamExclusive,NEB,3.63471,277.044412,-19.81538,55.47416,,Low,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,7.81713,6.23495,30.27486,4865,10081852,,6.22479,-7.24683,-5.662532,,22:09:33.58,1.5403,3.78063,0,4865,48.74581,2.41071,,-163.967111,,,84.24991,7.19455,9:30,2025-09-04,0.53365,6.23508,2025-09-04,12.40039,86.3173,4.13436,,Undefined,2,24.80078,-0.63978,NEB,,-68.79812,3.26792,32.99221,0.27212,,,,,"Nunez, Devin",12.44958,-14.59788,-3.85576,2.17146,1.26307,-13.4848,,2.41467,,-26.96959,v3,"Worthley, Jeter",Top,Undefined,1978.584295,1595.552195,-3.31408,2025-09-04T22:09:33.5827456Z,0.507027,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,9,-127.80892,,6.49074,,,0,High,,Fastball,,,,UNebraska,High,-1.96117,1,4.98145,,,-126.69098,1.95456,,,80.00213,,1,-29.28848,,,,116.137493,Sinker,,,cba97950-89db-11f0-81c6-51351d1fede5,830158,,1.285712,Left,Team,2,High,Left,17:09:14.84,8.60953,,,,NEB,0.50675,,,,,StrikeCalled,51,50.0,830147,NEB,Right,,,,,dade4c43-5c91-481e-aa5a-1307013ff548,Undefined,,3,,,0.443078,2025-09-04T17:09:14.8495360-05:00,,3.934453,,TeamExclusive,NEB,,,,55.51965,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,8.51552,6.35649,,4865,10081852,,6.9232,,-6.473026,,22:09:14.84,,2.98293,0,4865,,,,,,,85.06963,7.52428,9:45,2025-09-04,-2.57129,6.48896,2025-09-04,12.88655,87.52641,,,Undefined,2,25.7731,-3.61829,NEB,,,4.94244,,-1.12521,,,,,"Nunez, Devin",13.8464,-15.04434,-8.61608,1.59385,,-12.06876,,,,-24.13752,v3,"Worthley, Jeter",Top,Undefined,2136.811217,,-8.01548,2025-09-04T22:09:14.8495360Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,9,-127.90779,,6.35833,,,0,High,,Fastball,,,,UNebraska,High,-2.05408,1,5.3479,,,-126.89225,2.04816,,,80.46223,,0,-30.12183,,,,111.981592,Sinker,,,c1978060-89db-11f0-81c6-51351d1fede5,830158,,-0.210725,Left,Team,2,High,Left,17:08:57.96,7.08441,,,,NEB,-1.02385,,,,,StrikeSwinging,50,50.0,830147,NEB,Right,,,,,b5725614-7391-4678-9338-feaae5251f71,Undefined,,2,,,0.439015,2025-09-04T17:08:57.9602944-05:00,,2.403264,,TeamExclusive,NEB,,,,55.15404,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,8.01272,6.16773,,4865,10081852,,6.5554,,-7.36073,,22:08:57.96,,2.10723,0,4865,,,,,,,85.85685,7.01522,9:45,2025-09-04,-4.20641,6.35618,2025-09-04,12.55124,87.47745,,,Undefined,2,25.10248,-5.21618,NEB,,,4.40902,,-1.851415,,,,,"Nunez, Devin",13.11079,-14.70481,-5.20567,1.84829,,-12.47992,,,,-24.95985,v3,"Worthley, Jeter",Top,Undefined,2029.307153,,-4.67526,2025-09-04T22:08:57.9602944Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,9,-127.04085,,6.28622,,,0,High,,Fastball,,,,UNebraska,High,-2.03766,0,5.47167,,,-126.01572,2.03221,,,79.55956,,0,-27.63891,,,,125.245879,Sinker,,,b9353340-89db-11f0-81c6-51351d1fede5,830158,,-0.38719,Left,Team,2,High,Left,17:08:43.90,10.04083,,,,NEB,-1.35731,,,,,BallCalled,49,50.0,830147,NEB,Right,,,,,1cd2a9e3-85d2-4236-bc02-d7dbd7e9fe4b,Undefined,,1,,,0.441799,2025-09-04T17:08:43.9015424-05:00,,1.838573,,TeamExclusive,NEB,,,,55.02868,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,6.78229,6.09806,,4865,10081852,,5.44875,,-7.008309,,22:08:43.90,,2.18985,0,4865,,,,,,,85.31572,7.32584,10:15,2025-09-04,-4.28557,6.28508,2025-09-04,12.89683,86.8854,,,Undefined,2,25.79366,-5.18286,NEB,,,5.973,,-1.913108,,,,,"Nunez, Devin",10.8975,-12.49068,-3.93116,1.88458,,-11.28846,,,,-22.57692,v3,"Worthley, Jeter",Top,Undefined,2040.724814,,-3.49805,2025-09-04T22:08:43.9015424Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,5,-132.74536,,6.24496,,,0,High,,Fastball,,,,UNebraska,High,-2.61401,0,5.41741,,,-131.63287,2.60535,,,82.47292,,0,-25.09336,,,,116.655046,Sinker,,,0a8b4d70-89db-11f0-81c6-51351d1fede5,830158,,1.070392,Right,Team,2,High,Left,17:03:51.03,9.58587,,,,NEB,-0.21541,,,,,BallCalled,39,50.0,822403,NEB,Right,,,,,24cc5224-8a1a-4443-ade8-7bb08397248f,Undefined,,1,,,0.423844,2025-09-04T17:03:51.0301184-05:00,,4.047185,,TeamExclusive,NEB,,,,55.08219,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,9.5156,6.28414,,4865,10081852,,8.31602,,-4.008488,,22:03:51.03,,4.76015,0,4865,,,,,,,88.92998,8.45941,10:00,2025-09-04,1.47035,6.24371,2025-09-04,14.46807,90.93233,,,Undefined,2,28.93614,0.56799,NEB,,,4.97949,,0.646888,,,,,"Stokes, Rhett",16.63204,-16.78989,-9.1607,2.26545,,-11.73527,,,,-23.47055,v3,"Worthley, Jeter",Top,Undefined,2063.420499,,-8.52126,2025-09-04T22:03:51.0301184Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,7,-131.38575,,6.22428,,,0,High,,Fastball,,,,UNebraska,High,-2.72825,0,5.2542,,,-130.35327,2.72297,,,82.45859,,0,-23.95903,,,,129.56162,Sinker,,,62dc6720-89db-11f0-81c6-51351d1fede5,830158,,0.599858,Right,Team,2,High,Left,17:06:19.04,11.33969,,,,NEB,-1.12872,,,,,BallCalled,44,50.0,830325,NEB,Right,,,,,f481fb41-f41b-483f-9a46-f24219a2836b,Undefined,,1,,,0.427613,2025-09-04T17:06:19.0413824-05:00,,2.803149,,TeamExclusive,NEB,,,,55.24712,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,6.92792,6.18361,,4865,10081852,,5.99844,,-4.668388,,22:06:19.04,,3.99418,0,4865,,,,,,,88.14616,7.39079,10:15,2025-09-04,-0.57965,6.22392,2025-09-04,12.87573,89.84939,,,Undefined,2,25.75145,-1.449,NEB,,,6.05863,,-0.24783,,,,,"Peterson, Elliott",11.99688,-12.43902,-6.2893,2.48045,,-10.84122,,,,-21.68244,v3,"Worthley, Jeter",Top,Undefined,2190.500479,,-5.80829,2025-09-04T22:06:19.0413824Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,,,,NEB,,8,-130.36399,,6.19455,,,0,High,,Fastball,,,,UNebraska,High,-2.68118,0,5.24691,,,-129.36149,2.67651,,,82.12131,,0,-24.99159,,,,130.472611,Sinker,,,82de3850-89db-11f0-81c6-51351d1fede5,830158,,0.910149,Right,Team,2,High,Left,17:07:12.76,10.79855,,,,NEB,-0.87448,,,,,StrikeCalled,46,50.0,10290580,NEB,Right,,,,,29243b27-92e2-4af1-9983-eb368088a33c,Undefined,,1,,,0.430579,2025-09-04T17:07:12.7693312-05:00,,2.932198,,TeamExclusive,NEB,,,,55.25484,,,20250904-UNebraska-Private-3,,"Nowaczyk, Colin",,,Undefined,,,,,6.44126,6.08034,,4865,10081852,,5.50521,,-5.627955,,22:07:12.76,,3.137,0,4865,,,,,,,87.53887,7.04536,10:15,2025-09-04,-2.37861,6.19399,2025-09-04,12.38742,89.16667,,,Undefined,2,24.77484,-3.26629,NEB,,,5.98863,,-1.035316,,,,,"Grego, Drew",11.01041,-11.41607,-6.55167,2.42041,,-10.96867,,,,-21.93734,v3,"Worthley, Jeter",Top,Undefined,2106.207293,,-6.10614,2025-09-04T22:07:12.7693312Z,,
64a9a57b-5622-4e38-8489-f1580babfa19,109.35209,-0.00051,,NEB,,7,-128.06239,,6.39207,-0.26754,0.3377,2,High,,Fastball,3.23106,,,UNebraska,High,-2.53995,1,5.32406,-0.26767,,-127.0023,2.53593,,-0.00266,80.00569,,0,-24.43635,FlyBall,0.01388,0.0606,136.866144,Sinker,,0.01157,6b188ea0-89db-11f0-81c6-51351d1fede5,830158,,1.070247,Right,Team,2,High,Left,17:06:32.88,12.83867,,,3.22925,NEB,-0.62694,-1E-05,-0.02157,,-7.964532,InPlay,45,50.0,830325,NEB,Right,,,-19.76464,-0.18134,b97b782b-4187-45bd-963c-cd39b68a8fc3,Undefined,,2,0.00949,1.62575,0.43942,2025-09-04T17:06:32.8830976-05:00,Medium,3.004349,0.05295,TeamExclusive,NEB,75.19736,165.556288,-12.55296,55.17781,,Medium,20250904-UNebraska-Private-3,-1.24283,"Nowaczyk, Colin",,-0.0736,Undefined,,,,,6.34237,6.3053,269.91773,4865,10081852,,5.1773,0.15529,-5.293772,0.00047,22:06:32.88,69.75866,3.63596,0,4865,101.54181,1.46724,4.85881,-5.474837,,,85.77761,7.59449,10:30,2025-09-04,-1.71628,6.39209,2025-09-04,13.05521,87.60019,-20.86621,,FlyBall,2,26.11043,-2.55818,NEB,,130.97496,7.00571,396.40403,-0.765888,,-11.92131,52.6138,0.0003,"Peterson, Elliott",10.3546,-10.9076,-6.60869,2.27615,27.952431,-10.36822,,1.46644,,-20.73644,v3,"Worthley, Jeter",Top,Double,2086.805061,2240.226393,-6.1883,2025-09-04T22:06:32.8830976Z,4.6672,-0.0087
64a9a57b-5622-4e38-8489-f1580babfa19,101.61465,0.00037,,NEB,,6,-128.85929,,6.2848,-0.7675,0.21546,1,High,,Fastball,3.21794,,,UNebraska,High,-2.20256,0,5.32503,-0.76744,,-127.90587,2.19789,,-0.06411,81.4151,,1,-26.85545,LineDrive,2.69355,-0.00219,123.566073,Sinker,,0.29149,4ba9aea0-89db-11f0-81c6-51351d1fede5,830158,,1.983182,Left,Team,2,High,Left,17:05:40.11,9.58764,,,3.21793,NEB,0.72978,0.00014,-0.92618,,-27.158459,InPlay,43,50.0,10151008,NEB,Right,,,-21.34568,0.04457,49442e67-421c-4cf6-a0e2-99c295ba7baa,Undefined,,2,0.00124,2.06037,0.434489,2025-09-04T17:05:40.1109504-05:00,High,4.258811,-0.3523,TeamExclusive,NEB,23.36134,96.315419,-41.73929,55.17813,,High,20250904-UNebraska-Private-3,-1.00826,"Nowaczyk, Colin",,-0.035,Undefined,,,,,7.525,6.19476,241.53954,4865,10081852,,6.3022,-6.15946,-5.69324,-0.0001,22:05:40.11,39.68114,3.32329,0,4865,95.82365,0.5254,4.48251,-18.035958,,,86.75114,6.8217,10:00,2025-09-04,-1.76316,6.28382,2025-09-04,11.81921,88.23679,-21.74225,,LineDrive,2,23.63841,-2.70162,NEB,,128.19976,5.3174,241.53954,-0.767823,,-42.12436,22.9698,0.00592,"Strohmeyer, Reed",12.6044,-12.85914,-9.46823,1.82625,16.400565,-11.63368,,0.52536,,-23.26737,v3,"Worthley, Jeter",Top,Single,2076.102233,2038.04134,-8.95984,2025-09-04T22:05:40.1109504Z,2.28296,0.00038
64a9a57b-5622-4e38-8489-f1580babfa19,,-0.00035,,NEB,,6,-129.98661,,6.31434,0.08104,-0.10883,0,High,,Fastball,3.39995,,,UNebraska,High,-2.42199,0,5.25562,0.08104,,-128.97043,2.41497,,0.02758,81.61894,,0,-22.35422,,-2.21151,0.02778,136.357908,Sinker,,-0.12608,3f8a3270-89db-11f0-81c6-51351d1fede5,830158,,1.733596,Left,Team,2,High,Left,17:05:19.92,13.69556,,,3.39995,NEB,0.20659,0.00066,0.55456,,,FoulBallFieldable,42,50.0,10151008,NEB,Right,,,-10.57599,-0.10219,b1e71499-9df4-4858-bec8-0f77f2030a54,Undefined,,1,-0.00132,-0.69467,0.432138,2025-09-04T17:05:19.9287808-05:00,Undefined,3.85657,0.34983,TeamExclusive,NEB,8.33705,144.6783,-13.48876,55.2427,,Low,20250904-UNebraska-Private-3,0.66712,"Nowaczyk, Colin",,0.01589,Undefined,,,,,6.89205,6.24258,48.44005,4865,10081852,,5.84403,7.73692,-4.749286,0.00096,22:05:19.92,15.25434,3.87749,0,4865,77.08174,3.94539,-3.63293,-173.083962,,,87.2231,7.41268,10:30,2025-09-04,-1.37262,6.31498,2025-09-04,12.54822,89.03162,17.53051,,Undefined,2,25.09644,-2.17219,NEB,,-111.20407,7.32776,,-0.610148,,,,-0.00542,"Strohmeyer, Reed",11.68806,-12.00788,-8.59607,2.07649,7.754622,-9.87352,,3.94539,,-19.74703,v3,"Worthley, Jeter",Top,Undefined,2136.608868,2144.277809,-8.12282,2025-09-04T22:05:19.9287808Z,,-0.0062
64a9a57b-5622-4e38-8489-f1580babfa19,92.83302,-0.00032,,NEB,,5,-128.99833,,6.10206,-0.04307,0.25249,0,High,,Fastball,3.02292,,,UNebraska,High,-2.65695,2,5.36112,-0.04308,,-127.96289,2.65143,,-0.03407,80.86708,,0,-26.69159,LineDrive,1.6298,0.02311,120.242263,Sinker,,0.16883,1de20440-89db-11f0-81c6-51351d1fede5,830158,,1.63942,Right,Team,2,High,Left,17:04:23.33,9.91075,,,3.02293,NEB,0.13062,-0.00026,-0.62035,,-38.724226,InPlay,41,50.0,822403,NEB,Right,,,-14.7052,-0.09995,f0c7e263-09ea-4652-94af-876e60b468fe,Undefined,,3,0.00538,-0.06517,0.435437,2025-09-04T17:04:23.3363456-05:00,High,4.29841,0.28393,TeamExclusive,NEB,26.81984,120.425138,-67.35298,55.14156,,High,20250904-UNebraska-Private-3,-1.31124,"Nowaczyk, Colin",,-0.04272,Undefined,,,,,8.74733,5.99519,284.14887,4865,10081852,,7.26748,-1.51909,-5.883946,0.00015,22:04:23.33,37.12695,2.96804,0,4865,98.69659,1.6372,6.00076,-28.776257,,,86.56224,7.4872,10:00,2025-09-04,-2.21218,6.10118,2025-09-04,12.93713,88.35428,-24.85645,,LineDrive,2,25.87427,-3.12892,NEB,,122.63403,5.57634,291.65214,-0.966307,,-59.00756,24.27305,0.00436,"Stokes, Rhett",14.53497,-15.01225,-9.5401,2.28129,14.861282,-11.45408,,1.6372,,-22.90815,v3,"Worthley, Jeter",Top,Single,2029.595007,1929.322969,-8.95844,2025-09-04T22:04:23.3363456Z,2.754345,-0.00286
64a9a57b-5622-4e38-8489-f1580babfa19,-97.38175,0.00164,,NEB,,1,-130.75426,,6.41155,-0.11054,-0.1394,0,High,,Fastball,3.31538,,,UNebraska,High,-0.61875,0,5.93869,-0.10675,,-129.86718,0.61657,,-0.14285,82.31277,,1,-20.64096,Popup,-2.16036,0.12186,154.865847,Four-Seam,,0.44518,3c0e0e90-89dc-11f0-81c6-51351d1fede5,822523,,0.404127,Left,Team,2,High,Left,17:12:23.46,14.03367,,,3.3117,NEB,0.26506,-0.00111,-0.34357,,-155.409951,FoulBallNotFieldable,54,50.0,822404,NEB,Right,,,-30.75437,-0.38559,74e2e4a4-b13c-4270-8df3-9808aa9ab121,Undefined,,2,-0.02282,3.42992,0.423816,2025-09-04T17:12:23.4678272-05:00,Low,1.500711,0.14115,TeamExclusive,NEB,81.20469,33.536523,-37.89036,54.56359,,Medium,20250904-UNebraska-Private-3,-0.48834,"Stewart, Braxton",,0.10789,Undefined,,,,,3.53126,6.28881,61.0592,4865,1000072776,,3.03749,10.97641,-5.267976,0.00081,22:12:23.46,88.77587,3.39244,0,4865,72.46748,1.2328,2.55936,-139.323824,,,88.93586,7.04437,11:15,2025-09-04,-3.17876,6.41229,2025-09-04,12.6651,89.35713,-3.01667,,Undefined,0,25.33019,-3.83048,NEB,,-44.21066,7.88473,172.05712,-1.400294,,-51.15442,79.11312,0.02038,"Buettenback, Max",6.07497,-6.10489,-3.36332,0.50251,56.73934,-9.30476,,1.23234,,-18.60952,v3,"Miller, Miken",Bottom,Undefined,2169.341377,4655.107718,-3.15057,2025-09-04T22:12:23.4678272Z,4.163608,-0.01638
