PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
84,2025-09-03,17:29:59.45,7,2,"Sebastian, Blake ",10129965,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,0,0,,87.97817,-1.30069,-2.449025,2234.633532,204.009244,12:45,6.03718,1.39915,6.76344,-20.58143,14.57249,5.96548,3.13283,-0.34183,80.00281,-5.247517,-1.361685,0.426735,83.52738,31.280813,17.983548,3145.150778,103.52638,58.20444,37.1789,316.89288,310.22891,23.301075,4.53058,-3.9026,8.45953,-1.24099,50.0,5.94397,5.24728,-127.79369,-3.43136,-6.40296,28.26995,-18.29449,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,870bee70-8915-11f0-a84e-8d3a62d886e2,88.32751,70.01619,,7.97536,,,,1.51346,3.20406,0.35392,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:29:59.45,2025-09-03T17:29:59.4586112-05:00,2025-09-03T22:29:59.4586112Z,FlyBall,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,90dc37db-2df3-4a11-8ddb-386207e4e283,53.73746,-128.61781,14.13497,6.03622,-2.89804,-9.14725,-1.39668,5.43394,-3.20148,194.155094,1.51522,99.54319,-18.33156,4.44954,-0.74234,0.06789,-0.00168,0.00013,-4e-05,3.20362,63.61453,-15.84909,0.08233,0.30568,-0.16358,0.0492,-0.00753,0.00045,0.35416,32.31913,-2.93795,0.89588,-0.18923,0.02563,-0.00161,-1e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
85,2025-09-03,17:32:40.39,1,1,"Grace, Cooper",10118659,Right,NEB,"Stokes, Rhett",822403,Right,NEB,Undefined,4,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.79888,-3.762349,-1.267484,2424.750934,187.609029,12:15,6.55224,0.45749,5.79153,-16.97221,16.94627,2.12614,1.63195,-0.54464,83.69135,-6.942456,-0.88655,0.419169,,,,,,,,,,,,-1.40567,9.92741,-0.35436,50.0,6.23167,2.82015,-131.66457,-9.18826,-2.48554,26.04659,-14.62035,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,e703f480-8915-11f0-a84e-8d3a62d886e2,89.92172,,,7.10753,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:32:40.39,2025-09-03T17:32:40.3992576-05:00,2025-09-03T22:32:40.3992576Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,465010aa-2651-45f8-a667-1b43d98a3a0e,54.70897,-132.59285,13.02329,6.54985,-8.6672,-7.31018,-0.45645,2.90873,-1.24277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2025-09-03,17:32:54.56,1,2,"Grace, Cooper",10118659,Right,NEB,"Stokes, Rhett",822403,Right,NEB,Undefined,4,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.91192,-3.016597,-1.658076,2385.808281,186.576528,12:15,6.5109,0.64677,5.70603,-19.28903,15.43489,1.65673,2.08892,-0.76055,82.73251,-6.615701,-1.361782,0.424117,72.23781,23.043946,160.177898,2762.162007,-106.01256,22.05233,29.34855,179.04467,53.80386,167.849656,2.221717,-1.27122,8.96186,-0.50874,50.0,6.24568,3.70192,-130.40913,-7.50026,-2.20153,25.97513,-16.65385,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,ef7535c0-8915-11f0-a84e-8d3a62d886e2,88.87271,22.93432,,7.17941,,,,1.27968,2.06697,0.79274,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:32:54.56,2025-09-03T17:32:54.5643520-05:00,2025-09-03T22:32:54.5643520Z,LineDrive,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,b29683af-a105-4262-8587-03d39a37ddd6,54.79383,-131.3605,12.98757,6.50922,-6.89029,-8.32693,-0.64581,3.78256,-1.10076,293.360274,1.27966,-91.71702,6.47537,-0.5518,0.00796,0.06994,-0.03947,0.01187,-0.00145,2.06697,41.47245,-22.48926,2.23805,-0.47984,0.10942,-0.0258,0.00554,-0.00059,0.79275,33.05981,-10.35573,2.02139,-0.40653,0.03559,0.01219,-0.00602,0.00086,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
87,2025-09-03,17:33:14.22,1,3,"Grace, Cooper",10118659,Right,NEB,"Stokes, Rhett",822403,Right,NEB,Undefined,4,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.7339,-1.466948,-1.390521,2317.175288,182.76412,12:00,6.56664,0.57361,5.77915,-16.48576,16.60147,0.75469,3.82714,-0.65763,84.46542,-4.574417,-1.255412,0.414001,,,,,,,,,,,,-0.73595,9.13237,-0.45924,50.0,6.43546,3.20172,-133.2741,-3.93101,-1.33498,26.34455,-15.60799,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,fb2882a0-8915-11f0-a84e-8d3a62d886e2,91.04428,,,7.26848,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:33:14.22,2025-09-03T17:33:14.2206976-05:00,2025-09-03T22:33:14.2206976Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,0b586322-4ee7-4cfc-9f7f-c427be809584,54.72165,-134.20419,13.17227,6.56452,-3.37997,-7.80399,-0.57311,3.24885,-0.66749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2025-09-03,17:33:31.62,1,4,"Grace, Cooper",10118659,Right,NEB,"Stokes, Rhett",822403,Right,NEB,Undefined,4,Top,0,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.98883,-2.486511,-2.910985,2360.428424,188.311118,12:15,6.4133,0.90076,5.81355,-15.36607,17.01973,2.34012,2.81615,-1.61347,85.32559,-5.392007,-2.492495,0.409589,,,,,,,,,,,,-1.96276,9.64642,-0.66335,50.0,6.19994,6.75162,-134.83442,-6.33467,-3.62923,28.10944,-14.33737,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,058d2f70-8916-11f0-a84e-8d3a62d886e2,92.02494,,,7.66324,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:33:31.62,2025-09-03T17:33:31.6282368-05:00,2025-09-03T22:33:31.6282368Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,86bd2b20-d30c-4618-9117-09676006f24e,54.68686,-135.80799,14.05472,6.41074,-5.8381,-7.16869,-0.89937,6.87732,-1.81462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2025-09-03,17:34:01.57,2,1,"Grace, Cooper",10118659,Right,NEB,"Strohmeyer, Reed ",10151008,Left,NEB,Undefined,4,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.7432,-0.617045,-2.367425,2307.852838,218.650175,1:15,5.69902,2.02094,5.48698,-19.78867,12.99028,9.61245,3.47215,0.60577,85.22326,-4.300372,-0.656819,0.412068,,,,,,,,,,,,-5.43359,7.00528,-1.81991,50.0,5.63156,5.12003,-134.64568,-2.15615,-10.05216,27.11669,-19.21425,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,175f9030-8916-11f0-a84e-8d3a62d886e2,91.47143,,,7.51994,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:34:01.57,2025-09-03T17:34:01.5703552-05:00,2025-09-03T22:34:01.5703552Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,aeb383d1-63e8-4073-9688-abb2622d8c44,55.01411,-135.65173,13.55834,5.69833,-1.44329,-9.60712,-2.01678,5.49297,-5.02608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2025-09-03,17:34:17.12,2,2,"Grace, Cooper",10118659,Right,NEB,"Strohmeyer, Reed ",10151008,Left,NEB,Undefined,4,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.05278,-2.224588,-1.694725,2335.858377,210.855522,1:00,5.78803,1.54562,5.57755,-17.59887,15.02918,8.36595,2.2417,0.65942,85.22781,-5.522664,-0.202215,0.411118,,,,,,,,,,,,-4.66429,8.5078,-1.40516,50.0,5.58495,3.60502,-134.99385,-5.83975,-8.62962,28.66543,-16.43343,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,20b05c00-8916-11f0-a84e-8d3a62d886e2,91.68268,,,7.82497,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:34:17.12,2025-09-03T17:34:17.1236352-05:00,2025-09-03T22:34:17.1236352Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,7b880670-c033-4805-9134-e11023d3ccd4,54.92244,-136.03509,14.33271,5.78623,-5.24282,-8.21671,-1.54181,3.91849,-4.31481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2025-09-03,17:34:36.43,2,3,"Grace, Cooper",10118659,Right,NEB,"Strohmeyer, Reed ",10151008,Left,NEB,Undefined,4,Top,1,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.98898,-1.335544,0.011314,2313.013139,175.343474,11:45,6.57994,0.59558,5.64171,-13.43591,19.26647,-1.48205,4.21413,0.48263,84.63249,-3.914201,-0.253426,0.411586,,,,,,,,,,,,0.74862,10.43796,-0.59561,50.0,6.45797,0.04236,-134.94875,-3.53199,1.37683,30.092,-12.97661,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,2c2c9350-8916-11f0-a84e-8d3a62d886e2,91.57843,,,8.35649,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:34:36.43,2025-09-03T17:34:36.4363776-05:00,2025-09-03T22:34:36.4363776Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,7159d57c-4535-4b22-8672-732b05ff2faf,54.85697,-136.02748,15.046,6.57625,-3.0668,-6.4883,-0.59624,-0.007,0.68842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2025-09-03,17:35:02.09,3,1,"Grace, Cooper",10118659,Right,NEB,"Peterson, Elliott",830325,Right,NEB,Undefined,4,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.1651,-0.801355,-2.873428,2444.22571,284.948014,3:30,4.33801,2.34778,5.69158,-36.30923,-2.47315,13.14072,0.56437,0.76248,83.79267,-7.43921,-0.522962,0.41866,,,,,,,,,,,,-7.49473,-0.75043,-2.11445,50.0,4.24759,6.07004,-132.34645,-3.23487,-13.31344,27.8376,-33.50711,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,3b6eac40-8916-11f0-a84e-8d3a62d886e2,90.03114,,,7.37243,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:35:02.09,2025-09-03T17:35:02.0912640-05:00,2025-09-03T22:35:02.0912640Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,daddebc3-7799-411f-9e3b-ea60404cc7cf,54.81228,-133.35482,13.9188,4.34278,-2.02114,-16.75356,-2.34305,6.55229,-6.65672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,2025-09-03,17:35:16.81,3,2,"Grace, Cooper",10118659,Right,NEB,"Peterson, Elliott",830325,Right,NEB,Undefined,4,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.59996,-2.758863,-1.785582,2356.423039,185.288488,12:15,6.51589,0.69924,5.78061,-16.56804,16.80241,1.46008,2.56495,-0.84106,84.1399,-5.878712,-1.524214,0.415769,,,,,,,,,,,,-1.21543,9.61115,-0.5527,50.0,6.27792,4.07865,-132.89749,-6.92411,-2.18372,27.25195,-14.90593,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,443bc920-8916-11f0-a84e-8d3a62d886e2,90.6571,,,7.46006,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:35:16.81,2025-09-03T17:35:16.8146432-05:00,2025-09-03T22:35:16.8146432Z,,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,54f365d0-f7ed-435e-84ab-a22cfb84a08a,54.71999,-133.86187,13.62598,6.51362,-6.39663,-7.45296,-0.6984,4.15593,-1.09186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2025-09-03,17:35:33.22,3,3,"Grace, Cooper",10118659,Right,NEB,"Peterson, Elliott",830325,Right,NEB,Undefined,4,Top,2,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,0,0,,92.96334,-1.093871,-2.733907,2411.522994,220.190009,1:15,5.79163,1.71214,5.73652,-18.68757,13.87056,10.84107,3.21439,0.0677,84.8807,-4.607273,-0.796328,0.410678,87.24095,-7.394913,3.201853,,,,,21.19862,19.85788,3.233264,0.162076,-6.29843,7.68111,-1.49109,50.0,5.68903,5.95885,-134.88694,-3.2041,-11.60201,29.3886,-18.02505,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,4dfedec0-8916-11f0-a84e-8d3a62d886e2,91.78103,3.19104,,8.08264,,,,1.11745,3.19104,-0.06709,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:35:33.22,2025-09-03T17:35:33.2211200-05:00,2025-09-03T22:35:33.2211200Z,GroundBall,v3,4865,4865,,"Fikes, Trey",10277361,Right,NEB,66fefb4d-5d28-4b73-b27b-7616f6efda43,54.76522,-135.92121,14.6943,5.79062,-2.56975,-9.01253,-1.70798,6.36715,-5.801,320.116406,1.1179,126.65429,-18.31623,,,,,,,3.19156,-16.51116,-19.64373,,,,,,,-0.06733,7.10617,4.24212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
